SurveyCode,Year,Survey,SurveyRep,SampleDate,StationNZ,EZStation,DWRStationNo,Core,Region,Time,TowDuration,Depth,Secchi,Chl_a,Temperature,ECSurfacePreTow,ECBottomPreTow,Volume,AmphipodCode,A_aspera,A_hwanhaiensis,A_macropsis,D_holmquistae,H_longirostris,N_kadiakensis,N_mercedis,Unidentified_mysid,Mysid_Total,A_spinicorne,A_stimpsoni,A_abdita,Ampithoe_sp,Caprelidae_sp,C_alienense,Crangonyx_sp,G_daiberi,G_japonica,Hyalella_sp,Monocorophium_sp,Oedicerotidae_sp,Pleustidae,Unidentified_Amphipod,Unidentified_Corophium,Unidentified_Gammarus,Amphipod_Total
19930902,1993,9,2,9/22/1993,NZ048,NA,D8,1,SuiBay,9:45 AM,10,,29,0.9,18.4,11826,15255,67.87,,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.00,1.12,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/22/1993,NZ050,NA,NA,0,SuiBay,10:10 AM,10,,30,1,18.4,10733,12174,72.65,,0.00,0.00,0.00,0.00,2.55,0.00,0.01,0.00,2.56,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/22/1993,NZ052,NA,NA,0,SuiBay,10:30 AM,10,,23,1.1,17.9,7839,9986,63.50,,0.00,0.00,0.00,0.00,3.01,0.00,0.05,0.00,3.06,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/22/1993,NZ054,NA,D10,1,SuiBay,10:50 AM,10,,28,0.9,18.4,7273,8768,67.81,,0.00,0.00,0.00,0.00,6.30,0.00,0.01,0.00,6.31,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/22/1993,NZ056,NA,NA,0,WestDel,11:15 AM,10,,36,1.2,19.3,6044,7878,69.46,,0.00,0.00,0.00,0.00,14.71,0.00,0.00,0.00,14.71,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/22/1993,NZ058,NA,NA,0,WestDel,11:35 AM,10,,26,0.8,18.9,5991,6268,64.60,,0.00,0.00,0.00,0.00,12.76,0.00,0.02,0.00,12.77,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/22/1993,NZ060,NA,D4,1,WestDel,12:00 PM,10,,36,1,19.3,3710,4416,69.44,,0.00,0.00,0.00,0.00,6.09,0.00,0.03,0.00,6.12,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/23/1993,NZ020,NA,NA,0,SuiBay,7:00 AM,10,,33,0.4,18.1,20428,21894,74.74,,0.00,0.00,0.00,0.00,0.99,0.00,0.05,0.00,1.04,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/23/1993,NZ022,NA,NA,0,SuiBay,7:20 AM,10,,25,1.3,18.1,17712,19328,73.33,,0.00,0.00,0.00,0.00,1.04,0.00,0.01,0.00,1.05,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/23/1993,NZ024,NA,NA,0,SuiBay,7:45 AM,10,,24,1.2,17.9,16359,16951,73.17,,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.97,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/23/1993,NZ028,NA,D7,1,SuiBay,9:25 AM,10,,28,1,18,14574,,67.53,,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,3.33,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/23/1993,NZ032,NA,NZ032,1,SuiMar,8:15 AM,10,,32,1.4,18.9,5640,7735,68.07,,0.00,0.00,0.00,0.00,14.98,0.00,0.00,0.00,14.98,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/23/1993,NZ040,NA,NA,0,SuiBay,9:55 AM,10,,27,0.8,18.4,9253,,66.18,,0.00,0.00,0.00,0.00,4.99,0.00,0.00,0.00,4.99,,,,,,,,,,,,,,,,,
19930902,1993,9,2,9/23/1993,NZS42,NA,NZS42,1,SuiMar,8:50 AM,10,,41,1.2,19.3,6317,6727,64.03,,0.00,0.00,0.00,0.00,32.99,0.00,0.00,0.00,32.99,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/4/1993,NZ098,NA,NA,0,SoDel,6:30 AM,10,,100,2.3,20.7,235,,63.54,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/4/1993,NZC09,NA,C9,0,SoDel,10:05 AM,10,,90,2.2,20.5,304,,60.11,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/4/1993,NZD19,NA,D19,0,SoDel,5:30 AM,10,,85,1.7,19.7,473,,63.79,,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.03,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/4/1993,NZD28,NA,D28A,1,SoDel,5:55 AM,10,,98,1.8,20,367,,64.78,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ072,NA,NA,0,SJR,6:26 AM,10,,30,0.7,18.9,3798,4067,60.62,,0.00,0.00,0.00,0.00,3.25,0.00,0.02,0.00,3.27,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ074,NA,D12,1,SJR,6:59 AM,10,,33,1.2,19,3122,3530,71.52,,0.00,0.00,0.00,0.00,1.41,0.00,0.00,0.00,1.41,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ076,NA,NA,0,SJR,7:24 AM,10,,32,0.8,18.6,2217,2227,74.77,,0.00,0.00,0.00,0.00,2.74,0.00,0.00,0.00,2.74,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ078,NA,NA,0,SJR,7:48 AM,10,,40,1.4,19.3,1682,,68.11,,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.18,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ080,NA,NA,1,SJR,8:25 AM,10,,50,1.7,19,1112,,55.02,,0.00,0.00,0.00,0.00,0.51,0.00,0.00,0.00,0.51,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ082,NA,NA,0,SJR,8:46 AM,10,,65,1.6,19,760,,69.71,,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ084,NA,NA,0,SJR,9:09 AM,10,,70,1.7,18.9,677,,71.58,,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ086,NA,D26,1,SJR,9:31 AM,10,,90,1.4,18.9,363,,75.10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ088,NA,NA,0,SJR,9:58 AM,10,,110,1.6,19.5,486,,64.57,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ090,NA,NA,0,EastDel,10:29 AM,10,,70,1.6,20.5,452,,70.59,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZ092,NA,P8,1,EastDel,10:54 AM,10,,50,2.6,21.1,,,57.03,,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZD15,NA,NA,0,SJR,8:06 AM,10,,50,1.9,19,1148,,70.83,,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.56,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/5/1993,NZM10,NA,MD10A,1,EastDel,11:32 AM,10,,80,3,20.5,370,,68.10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/6/1993,NZ062,NA,NA,0,WestDel,5:20 AM,10,,30,0.7,18.2,2715,,70.78,,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/6/1993,NZ064,NA,D22,1,SacR,5:40 AM,10,,30,0.8,18.2,1530,,70.92,,0.00,0.00,0.00,0.00,5.81,0.00,0.01,0.00,5.82,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/6/1993,NZ066,NA,NA,0,SacR,6:00 AM,10,,35,1.2,17.9,297,,74.54,,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.71,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/6/1993,NZ068,NA,NZ068,0,SacR,6:20 AM,10,,60,0.9,17.9,174,,70.86,,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.03,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/6/1993,NZC03,NA,C3,0,NorDel,7:35 AM,10,,95,0.7,17.6,152,,65.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/6/1993,NZM03,NA,NA,0,NorDel,8:45 AM,10,,88,0.6,18.2,150,,66.22,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/6/1993,NZM07,NA,NA,0,NEDel,9:15 AM,10,,90,1,18.2,152,,61.83,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ042,NA,NA,1,SuiBay,5:45 AM,10,,45,0.8,17.8,22248,22464,72.49,,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.14,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ044,NA,NA,0,SuiBay,6:00 AM,10,,45,0.7,17.3,15353,19965,70.25,,0.00,0.00,0.00,0.00,2.22,0.00,0.00,0.00,2.22,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ046,NA,NA,0,SuiBay,6:20 AM,10,,40,0.8,17.6,16803,17479,75.63,,0.00,0.00,0.00,0.00,0.82,0.00,0.03,0.00,0.85,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ048,NA,D8,1,SuiBay,6:45 AM,10,,30,0.9,17.8,11074,14994,68.75,,0.00,0.00,0.00,0.00,2.12,0.00,0.00,0.00,2.12,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ050,NA,NA,0,SuiBay,7:00 AM,10,,35,0.9,17.6,10709,11856,71.41,,0.00,0.00,0.00,0.00,5.69,0.00,0.00,0.00,5.69,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ052,NA,NA,0,SuiBay,7:20 AM,10,,25,1.1,17.6,8466,10054,72.35,,0.00,0.00,0.00,0.00,5.63,0.00,0.00,0.00,5.63,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ054,NA,D10,1,SuiBay,7:35 AM,10,,30,0.7,17.6,8187,9340,72.35,,0.00,0.00,0.00,0.00,5.58,0.00,0.00,0.00,5.58,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ056,NA,NA,0,WestDel,7:55 AM,10,,35,0.6,17.8,7844,8221,73.47,,0.00,0.00,0.00,0.00,5.68,0.00,0.01,0.00,5.69,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ058,NA,NA,0,WestDel,8:15 AM,10,,32,0.6,17.9,6262,7177,73.92,,0.00,0.00,0.00,0.00,9.58,0.00,0.00,0.00,9.58,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/7/1993,NZ060,NA,D4,1,WestDel,8:25 AM,10,,30,0.7,17.9,4453,5584,72.27,,0.00,0.00,0.00,0.00,6.35,0.00,0.00,0.00,6.35,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/8/1993,NZ020,NA,NA,0,SuiBay,6:45 AM,10,,45,0.9,18.1,19930,25102,79.44,,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.16,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/8/1993,NZ022,NA,NA,0,SuiBay,7:00 AM,10,,45,1.1,17.6,19433,23328,66.45,,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.36,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/8/1993,NZ024,NA,NA,0,SuiBay,7:15 AM,10,,40,0.7,17.6,17874,18946,69.53,,0.00,0.00,0.00,0.00,1.12,0.00,0.00,0.00,1.12,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/8/1993,NZ028,NA,D7,1,SuiBay,8:50 AM,10,,40,0.9,17.6,16189,,68.06,,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.25,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/8/1993,NZ032,NA,NZ032,1,SuiMar,7:45 AM,10,,50,0.8,17.3,7314,8921,69.41,,0.00,0.00,0.00,0.00,9.35,0.00,0.00,0.00,9.35,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/8/1993,NZ040,NA,NA,0,SuiBay,9:20 AM,10,,45,0.7,17.9,10360,,63.71,,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.27,,,,,,,,,,,,,,,,,
19931001,1993,10,1,10/8/1993,NZS42,NA,NZS42,1,SuiMar,8:20 AM,10,,50,0.7,17.9,6910,7117,66.96,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/18/1993,NZ098,NA,NA,0,SoDel,6:20 AM,10,,75,1.6,17.6,273,,69.55,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/18/1993,NZC09,NA,C9,0,SoDel,7:00 AM,10,,71,1.3,18,364,,68.21,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/18/1993,NZD19,NA,D19,0,SoDel,5:30 AM,10,,58,1.5,17.6,579,,67.74,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/18/1993,NZD28,NA,D28A,1,SoDel,5:50 AM,10,,96,1.3,17.5,455,,68.80,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/19/1993,NZ062,NA,NA,0,WestDel,5:10 AM,10,,30,0.6,17.5,3604,3898,79.71,,0.00,0.00,0.00,0.00,3.17,0.00,0.00,0.00,3.17,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/19/1993,NZ064,NA,D22,1,SacR,5:30 AM,10,,38,0.8,17,1325,,69.82,,0.00,0.00,0.00,0.00,5.99,0.00,0.01,0.00,6.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/19/1993,NZ066,NA,NA,0,SacR,5:50 AM,10,,50,0.8,17,413,,75.90,,0.00,0.00,0.00,0.00,1.48,0.00,0.01,0.00,1.49,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/19/1993,NZ068,NA,NZ068,0,SacR,6:10 AM,10,,72,0.9,16.9,149,,74.65,,0.00,0.00,0.00,0.00,0.03,0.00,0.01,0.00,0.04,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/19/1993,NZC03,NA,C3,0,NorDel,7:20 AM,10,,100,0.4,16.1,124,,65.72,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/19/1993,NZM03,NA,NA,0,NorDel,8:30 AM,10,,100,0.5,17.3,121,,76.28,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/19/1993,NZM07,NA,NA,0,NEDel,9:00 AM,10,,90,1.6,17.7,137,,71.68,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ072,NA,NA,0,SJR,5:00 AM,10,,48,0.9,18.1,2183,2398,67.42,,0.00,0.00,0.00,0.00,2.58,0.00,0.00,0.00,2.58,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ074,NA,D12,1,SJR,5:25 AM,10,,49,0.7,17.9,2267,2508,70.30,,0.00,0.00,0.00,0.00,3.36,0.00,0.00,0.00,3.36,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ076,NA,NA,0,SJR,5:45 AM,10,,48,1.2,18,1741,1752,74.65,,0.00,0.00,0.00,0.00,2.02,0.00,0.00,0.00,2.02,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ078,NA,NA,0,SJR,6:55 AM,10,,68,1.3,17.8,985,,76.69,,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.10,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ080,NA,NA,1,SJR,7:15 AM,10,,62,1.5,17.5,749,,68.51,,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.15,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ084,NA,NA,0,SJR,7:35 AM,10,,80,1.3,17.2,277,,69.32,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ086,NA,D26,1,SJR,7:55 AM,10,,100,0.9,17.3,200,,70.50,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ088,NA,NA,0,SJR,8:15 AM,10,,110,1.6,17.9,217,,68.75,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ090,NA,NA,0,EastDel,8:40 AM,10,,84,1.5,18.1,328,,68.12,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/20/1993,NZ092,NA,P8,1,EastDel,9:00 AM,10,,50,1.3,18.3,509,,70.77,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ042,NA,NA,1,SuiBay,7:00 AM,10,,40,0.7,17.6,22886,23478,71.69,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ044,NA,NA,0,SuiBay,7:23 AM,10,,35,0.5,17.5,17035,21172,64.82,,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.59,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ046,NA,NA,0,SuiBay,7:32 AM,10,,40,0.6,17.7,17849,18725,76.78,,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.42,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ048,NA,D8,1,SuiBay,8:02 AM,10,,40,0.5,17.7,15288,16708,67.45,,0.00,0.00,0.00,0.00,0.47,0.00,0.01,0.00,0.49,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ050,NA,NA,0,SuiBay,8:23 AM,10,,40,0.7,17.7,12066,13957,69.93,,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.87,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ052,NA,NA,0,SuiBay,8:42 AM,10,,35,0.5,17.9,9752,12634,75.20,,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,1.70,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ054,NA,D10,1,SuiBay,9:02 AM,10,,37,0.7,17.8,9184,10953,72.40,,0.00,0.00,0.00,0.00,1.88,0.00,0.00,0.00,1.88,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ056,NA,NA,0,WestDel,9:21 AM,10,,37,0.5,17.6,8114,10158,73.01,,0.00,0.00,0.00,0.00,2.42,0.00,0.00,0.00,2.42,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ058,NA,NA,0,WestDel,9:42 AM,10,,40,0.6,17.8,7491,8681,71.11,,0.00,0.00,0.00,0.00,1.76,0.00,0.00,0.00,1.76,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/21/1993,NZ060,NA,D4,1,WestDel,10:02 AM,10,,40,0.4,17.9,5089,6837,70.37,,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.60,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/22/1993,NZ020,NA,NA,0,SuiBay,7:10 AM,10,,60,0.8,17.3,23041,25553,79.29,,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.04,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/22/1993,NZ022,NA,NA,0,SuiBay,7:30 AM,10,,51,0.8,17.6,22058,24133,62.75,,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.33,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/22/1993,NZ024,NA,NA,0,SuiBay,7:50 AM,10,,53,0.7,17.3,17909,19765,72.63,,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.03,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/22/1993,NZ028,NA,D7,1,SuiBay,9:25 AM,10,,55,0.6,18.2,10330,,68.26,,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.23,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/22/1993,NZ032,NA,NZ032,1,SuiMar,8:20 AM,10,,49,0.2,17.8,8019,8886,74.85,,0.00,0.00,0.00,0.00,6.15,0.00,0.00,0.00,6.15,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/22/1993,NZ040,NA,NA,0,SuiBay,9:50 AM,10,,63,0.5,18.2,15976,,79.89,,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.18,,,,,,,,,,,,,,,,,
19931002,1993,10,2,10/22/1993,NZS42,NA,NZS42,1,SuiMar,8:50 AM,10,,52,0.2,17.6,7424,7602,70.34,,0.00,0.00,0.00,0.00,7.32,0.00,0.00,0.00,7.32,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ072,NA,NA,0,SJR,6:45 AM,10,,60,0.6,16.5,5329,5563,76.48,,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.26,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ074,NA,D12,1,SJR,7:05 AM,10,,60,0.5,16.4,4805,5555,75.07,,0.00,0.00,0.00,0.00,0.47,0.00,0.00,0.00,0.47,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ076,NA,NA,0,SJR,7:30 AM,10,,56,0.9,16.5,3740,,74.33,,0.00,0.00,0.00,0.00,1.91,0.00,0.00,0.00,1.91,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ078,NA,NA,0,SJR,7:55 AM,10,,69,1.1,16.6,2282,,72.61,,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.10,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ080,NA,NA,1,SJR,8:30 AM,10,,80,1.3,16.2,1321,,75.69,,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ082,NA,NA,0,SJR,8:50 AM,10,,84,1.3,16.5,1029,,72.31,,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.03,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ084,NA,NA,0,SJR,9:10 AM,10,,97,1.5,16.3,482,,68.88,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ086,NA,D26,1,SJR,9:30 AM,10,,110,1,16.3,331,,70.10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ088,NA,NA,0,SJR,9:50 AM,10,,110,1.1,16.7,247,,74.91,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ090,NA,NA,0,EastDel,10:20 AM,10,,97,1.7,16.7,270,,81.09,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZ092,NA,P8,1,EastDel,10:45 AM,10,,62,2.1,17.1,469,,72.28,,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZD15,NA,NA,0,SJR,8:15 AM,10,,70,1.1,16.5,1594,,77.23,,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.05,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/4/1993,NZM10,NA,MD10A,1,EastDel,11:20 AM,10,,100,3,18.1,185,,63.89,,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/5/1993,NZ098,NA,NA,0,SoDel,7:30 AM,10,,100,1.6,15.6,278,,68.47,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/5/1993,NZC09,NA,C9,0,SoDel,8:10 AM,10,,77,,16.1,399,,66.59,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/5/1993,NZD19,NA,D19,0,SoDel,6:40 AM,10,,105,1,16.1,861,,68.18,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/5/1993,NZD28,NA,D28A,1,SoDel,7:05 AM,10,,100,1.3,15.9,589,,73.43,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/8/1993,NZ062,NA,NA,0,WestDel,8:45 AM,10,,47,0.5,15.3,4320,4561,77.90,,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.32,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/8/1993,NZ064,NA,D22,1,SacR,9:10 AM,10,,45,0.7,15.4,1826,2808,74.62,,0.00,0.00,0.00,0.00,5.25,0.00,0.00,0.00,5.25,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/8/1993,NZ066,NA,NA,0,SacR,9:30 AM,10,,75,0.7,15.3,631,,79.54,,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/8/1993,NZ068,NA,NZ068,0,SacR,9:50 AM,10,,84,0.7,15.1,176,,71.91,,0.00,0.00,0.00,0.00,0.01,0.00,0.03,0.00,0.04,,,,,,,,,,,,,,,,,
19931101,1993,11,1,11/8/1993,NZC03,NA,C3,0,NorDel,11:00 AM,10,,112,0.5,15.1,147,,64.92,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
